id	vernacularName	language	locality
16459	boa-noite	PORTUGUES	Santa Catarina
16459	carimã	PORTUGUES	Espírito Santo
16459	fel-da-terra	PORTUGUES	Minas Gerais
16459	milho-de-capoeira	PORTUGUES	Minas Gerais
16459	espiga-da-terra	PORTUGUES	Mato Grosso
16459	milho-de-cobra	PORTUGUES	Mato Grosso
16459	pinha-de-raiz	PORTUGUES	
16459	sanchim	PORTUGUES	
16459	urubetim	PORTUGUES	
5553	carimã	PORTUGUES	Espírito Santo
5553	fel-da-terra	PORTUGUES	Minas Gerais
5553	milho-de-capoeira	PORTUGUES	Minas Gerais
5553	espiga-da-terra	PORTUGUES	Mato Grosso
5553	milho-de-cobra	PORTUGUES	Mato Grosso
5553	pinha-de-raiz	PORTUGUES	
5553	sanchim	PORTUGUES	
5553	urubetim	PORTUGUES	
5546	urupé	PORTUGUES	Amazonas, Pará e Goiás
5555	cogumelo-de-caboclo	PORTUGUES	
5555	cogumelo-de-sangue	PORTUGUES	
5555	esponja-de-raiz	PORTUGUES	
5555	fel-da-terra	PORTUGUES	
36696	jarana amarela	PORTUGUES	
36696	matamatá róseo	PORTUGUES	
13588	Capím-rabo-de-gato	PORTUGUES	
13588	Capim-rabo-de-raposa	PORTUGUES	
13588	Carrapicho-do-campo	PORTUGUES	
13588	Rabo-de-quati	PORTUGUES	
16842	pintadinha	PORTUGUES	Norte
16842	macucú-farinha-seca	PORTUGUES	Norte
139235	Farinha-seca-de-folha-grande	PORTUGUES	Bahia
139235	Farinha seca	PORTUGUES	Bahia
86047	João-mole	PORTUGUES	Amazonas
124397	Amio-maior; amio; ami; bisnaga-das-seáras	PORTUGUES	Santa Catarina
10923	juá-mole	PORTUGUES	MT
10923	joão-mole	PORTUGUES	TO
6866	Gordinha	PORTUGUES	
6869	Pau-santo	PORTUGUES	
6872	Caga-matéria	PORTUGUES	
28321	Pareirinha	PORTUGUES	
26433	caraguatá-serra	PORTUGUES	Santa Catarina
114251	ipe-pardo	PORTUGUES	
114251	ipe-vacariano	PORTUGUES	
114251	pau-d'arco-amarelo	PORTUGUES	
5544	papel higiênico do cerrado	PORTUGUES	Serra Dourada, GO
110263	Affenbeeren	PORTUGUES	
110263	Alchexú	PORTUGUES	
110263	Araticú	PORTUGUES	
110263	Araticú do mata	PORTUGUES	
110263	Araticum	PORTUGUES	
110263	Araticum grande	PORTUGUES	
110263	Bananinha	PORTUGUES	
110263	Biribá	PORTUGUES	
110263	Cortiça	PORTUGUES	
110263	Cortiça de comer	PORTUGUES	
110263	Embira vermelha	PORTUGUES	
110263	Pinha	PORTUGUES	
110313	Ata brava	PORTUGUES	
110313	Ata do campo	PORTUGUES	
110313	Aticum	PORTUGUES	
110313	Bruto	PORTUGUES	
110313	Marolinho	PORTUGUES	
110313	Marolo	PORTUGUES	
110313	Moroua	PORTUGUES	
110313	Orelha de burro	PORTUGUES	
5546	espiga-de-sangue	PORTUGUES	Amazonas, Pará e Goiás
6704	pega-pinto	PORTUGUES	BA
6704	estrelinha	PORTUGUES	MG
118339	Desconhecido	PORTUGUES	
13456	capim melador, capim mimoso, sanduva	PORTUGUES	
16839	caripé	PORTUGUES	Norte
16839	uchi-de-cotia	PORTUGUES	Norte
102216	carqueja	PORTUGUES	
11316	cola-de-sapateiro	PORTUGUES	Brasil
7046	corriola	PORTUGUES	
7046	jetirana	PORTUGUES	
7056	corda-de-viola	PORTUGUES	
7056	corriola	PORTUGUES	
7056	esqueleto	PORTUGUES	
7056	primavera	PORTUGUES	
7056	esqueletinho-de-jardim	PORTUGUES	
5552	Batata-de-escamas	PORTUGUES	Santa Catarina
5552	boa-noite	PORTUGUES	Santa Catarina
5552	flor-de-piedra	ESPANHOL	
25981	Capim-caboclo	PORTUGUES	centro-oeste
6860	Pau-santo	PORTUGUES	
139304	Cenoura	PORTUGUES	
13191	Capim-flexinha	PORTUGUES	Centro-Oeste
13191	Capim-flexa	PORTUGUES	Centro-Oeste
6871	Pau-mandioca	PORTUGUES	
6871	Pequiá-amarelo	PORTUGUES	
6873	Leiteira	PORTUGUES	
16878	Breu	PORTUGUES	
16878	Rosa-do-campo	PORTUGUES	
19909	caparrosa	PORTUGUES	MG
110313	Pinha braba	PORTUGUES	
110313	Pinha brava	PORTUGUES	
110313	Pinha do campo	PORTUGUES	
343	marfim	PORTUGUES	
343	pau-cetim	PORTUGUES	
343	pau-liso	PORTUGUES	
343	pau-marfim	PORTUGUES	
343	pequiá-mamona	PORTUGUES	
17114	Azougue-dos-pobres	ESPANHOL	
82145	Abóbora d'água	PORTUGUES	
15754	zapato-de-difunto	ESPANHOL	Peru
86370	maracujá-de-morcego	PORTUGUES	
86370	maracujá-preto	PORTUGUES	
5518	Cravo-do-campo-vermelho	PORTUGUES	
104601	Erva-de-Bugre	PORTUGUES	sudeste e sul
17448	Canela-de-veado, feicassé, laranjeira-brava	PORTUGUES	Sul (Santa Catarina)
582077	Licuri solitário	PORTUGUES	Centro-oeste
10909	juá-mole	PORTUGUES	Goiás
78743	Guarabu	PORTUGUES	Rio de janeiro
78743	Guarabu roxo	PORTUGUES	Rio de Janeiro
78743	Roxinho	PORTUGUES	Rio de Janeiro
83557	Quebra machado	PORTUGUES	Piauí
83557	Jatobá roxo	PORTUGUES	Mato Grosso
83557	Guarabu roxo	PORTUGUES	Espírito Santo
118279	Não existe	PORTUGUES	
118281	Desconhecido	PORTUGUES	
119624	Desconhecido	PORTUGUES	
582153	Desconhecido	PORTUGUES	
119626	Desconhecido	PORTUGUES	
119628	Desconhecido	PORTUGUES	
119630	Desconhecido	PORTUGUES	
119632	Desconhecido	PORTUGUES	
6987	Maracajá-nambí	PORTUGUES	Paraná
19906	pau-piranha	PORTUGUES	MA,PE
134532	Desconhecido	PORTUGUES	
119634	Desconhecido	PORTUGUES	
134637	Desconhecido	PORTUGUES	
118240	Desconhecido	PORTUGUES	
95483	Desconhecido	PORTUGUES	
118278	Desconhecido	PORTUGUES	
25890	pau-tapuia	PORTUGUES	PE
25890	pau-piranha	PORTUGUES	PB
25890	farinha-seca	PORTUGUES	PE
25890	orelha-de-burro	PORTUGUES	PE
25890	joão-mole	PORTUGUES	PB
10911	farinha-seca	PORTUGUES	BA
19908	pau-judeo	PORTUGUES	MG
19908	joão-mole	PORTUGUES	MG
19908	joão-mole-do-campo	PORTUGUES	MG
19908	capa-rosa	PORTUGUES	MG
19908	pau-lepra	PORTUGUES	MG
15598	arrebenta-boi	PORTUGUES	
15598	fruta-do-sapo	PORTUGUES	
95516	Desconhecido	PORTUGUES	
118245	Desconhecido	PORTUGUES	
137713	Desconhecido	PORTUGUES	
95360	Desconhecido	PORTUGUES	
95369	Desconhecido	PORTUGUES	
118392	Desconhecido	PORTUGUES	
119602	Desconhecido	PORTUGUES	
118337	Desconhecido	PORTUGUES	
10926	joão-mole	PORTUGUES	TO
24043	João-mole	PORTUGUES	
24043	João-mole-vermelho	PORTUGUES	PA
31677	joão-mole	PORTUGUES	
31677	castanha-de-arara	PORTUGUES	MT
19909	caparrosa-do-campo	PORTUGUES	
7062	campainha	PORTUGUES	
10913	maria mole	PORTUGUES	
10913	farinha-seca	PORTUGUES	
10913	ciriba	PORTUGUES	
10913	pau-piranha	PORTUGUES	
10913	cebola	PORTUGUES	
119620	desconhecido	PORTUGUES	
109636	cravo-do-amor	PORTUGUES	RJ
32138	Maracujá-de-cinco-pernas	PORTUGUES	Goiás, Mato Grosso
10122	batatinha-de-tiú	PORTUGUES	Bahia
9275	douradinha-do-campo	PORTUGUES	Rio Grande do Sul
9275	douradina	PORTUGUES	Santa Catarina
6587	aroeira da mata	PORTUGUES	Mata Atlantica
9083	vinagreira-da-varzea	PORTUGUES	Brasil
19526	rasa-do-campo	PORTUGUES	Brasil
84901	enviratanha	PORTUGUES	Amazonas
81436	iaá-pixuna grande	PORTUGUES	Amazonas
81436	breu branco	PORTUGUES	Amazonas
6605	catuaba	PORTUGUES	Mata Atlantica
24149	maracujá	PORTUGUES	Amazonas
12564	maracujá-miudinho	PORTUGUES	São Paulo
12564	maracujá-do-mato	PORTUGUES	Minas Gerais
12564	uva-do-mato	PORTUGUES	Rio Grande do Sul
12564	maracujazinho	PORTUGUES	Paraná, São Paulo, Rio Grande do Sul, Minas Gerais
12564	maracujá-mirim	PORTUGUES	Bahia, Rio Grande do Sul
25260	Margarida da Serra	PORTUGUES	Serra do Cipó, Minas Gerais
5495	Capiçoba branca	PORTUGUES	Minas Gerais
6599	kandei'y tuwyr	PORTUGUES	Maranhao (Ka'apor)
12514	maracujá	PORTUGUES	Minas Gerais, Santa Catarina
16829	marmelito-do-campo	PORTUGUES	Centro-Oeste
136824	lacre	PORTUGUES	Amazonas
16783	oiti	PORTUGUES	
16783	uiti	PORTUGUES	
16773	oiticoranga	PORTUGUES	nordeste
12545	maracujá	PORTUGUES	Amazonas, Paraná, Rio Grande do Sull, Sergipe
136872	canela do marumbi	PORTUGUES	sul
123052	maracujá	PORTUGUES	Minas Gerais, Rio de Janeiro
123052	maracujá-mirim	PORTUGUES	
123052	maracujazinho	PORTUGUES	
123052	maracujazinho-da-serra	PORTUGUES	Minas Gerais, São Paulo
5503	arnica-brasileira, erva-lanceta, arnica, espiga-de	PORTUGUES	Sudeste e Sul
5158	carqueja-branca	PORTUGUES	
5158	carqueja-doce	PORTUGUES	
19553	Malva-grande	PORTUGUES	Paraíba
19553	Malvão	PORTUGUES	Paraíba
19546	malva-de-corda	PORTUGUES	Bahia
9142	vassoura-do-mato	PORTUGUES	Minas Gerais
9129	algodão-rana	PORTUGUES	Pará
10935	ticica, paudalho macho,ganha saia,siriba de flores grandes	PORTUGUES	sudeste
7714	cocão	PORTUGUES	Sul
5158	carquejinha	PORTUGUES	
32808	ingapecanga	PORTUGUES	
32808	salsaparrilha do rio	PORTUGUES	
7717	concon	PORTUGUES	Sul
7716	atracador	PORTUGUES	Mato Grosso
7716	cumixá/cumichá	PORTUGUES	Nordeste
7716	cuminxá	PORTUGUES	Nordeste
7716	pimentinha	PORTUGUES	Nordeste
7717	cocão	PORTUGUES	Sul
106957	tapinhoã	PORTUGUES	Centro-Oeste
23378	itaúba-abacate	PORTUGUES	Acre
128980	pitomba-do-rio-doce	PORTUGUES	Sudeste (Espírito Santo)
1017	surucucumirá	PORTUGUES	
1010	surucucumirá	PORTUGUES	Amazônia
16105	Serrralhinha	PORTUGUES	Sudeste
5194	carqueja-de-folha-larga	PORTUGUES	
5194	carquejão	PORTUGUES	
16111	Caruru-amargoso	PORTUGUES	Centro-Oeste (Pantanal)
137374	chia	PORTUGUES	São Paulo, Santa Catarina
137374	chia	ESPANHOL	México
7095	corda-de-viola	PORTUGUES	
7095	jetirana	PORTUGUES	
7095	jetirana-cabeluda	PORTUGUES	
7095	jetirana-de-batata	PORTUGUES	
7095	batatão-roxo	PORTUGUES	
124398	bisnaga	PORTUGUES	Santa Catarina
114257	pao d'arco	PORTUGUES	
114257	paratudo	PORTUGUES	
16877	Pau-santo	PORTUGUES	
16877	Pau-de-são-josé	PORTUGUES	
16877	Pau-louro	PORTUGUES	
16877	Pau-louro-d'anta	PORTUGUES	
6878	João-mole	PORTUGUES	
6878	Pau-de-leite	PORTUGUES	
28326	Folha-santa	PORTUGUES	
28326	Malva-do-campo	PORTUGUES	
110545	Araticum	PORTUGUES	
110545	Ariticum	PORTUGUES	
110545	Ata do igapó	PORTUGUES	
110545	Atinha	PORTUGUES	
110545	Cundurú	PORTUGUES	
110545	Envira	PORTUGUES	
110545	Envira  da várzea	PORTUGUES	
110545	Envira do caiso	PORTUGUES	
110545	Envira do igapó	PORTUGUES	
110545	Envira preta	PORTUGUES	
110545	Envira preta do igapó	PORTUGUES	
110545	Envira surucucu	PORTUGUES	
110545	Envira surucucu da várzea	PORTUGUES	
110545	Invira	PORTUGUES	
110545	Mejo de porco	PORTUGUES	
110545	Mutambi	PORTUGUES	
110545	Muxiba	PORTUGUES	
38377	rat-tail orchid	INGLES	anglophone countries / países anglófonos
38377	rabo-de-tatu	PORTUGUES	Brazil
38377	rabo-de-rato	PORTUGUES	Brazil
38377	orquídea-cebola	PORTUGUES	Brazil
38377	chitão	PORTUGUES	Brazil
122037	chita	PORTUGUES	Brazil
122041	chita	PORTUGUES	Brazil
122041	chita-miúda	PORTUGUES	Brazil
38377	chita-pintada	PORTUGUES	Brazil
38377	chita-graúda	PORTUGUES	Brazil
38377	chita-crespa	PORTUGUES	Brazil
38377	chita-cebola	PORTUGUES	Brazil
11619	parasita-da-capoeira	PORTUGUES	Brazil
11619	parasita-das-capoeiras	PORTUGUES	Brazil
38377	chita	PORTUGUES	Brazil
582369	orelha-de-burro	PORTUGUES	Brazil
122053	bailarina	PORTUGUES	Brazil
122053	bailarinas	PORTUGUES	Brazil
122053	bailarininha	PORTUGUES	Brazil
122053	bailarininhas	PORTUGUES	Brazil
122053	chuva-de-ouro	PORTUGUES	Brazil
122053	chuveiro-de-ouro	PORTUGUES	Brazil
122053	pingo-de-ouro	PORTUGUES	Brazil
122029	angelito	ESPANHOL	Paraguay
122029	bailarina	PORTUGUES	Brazil
122029	bailarinas	PORTUGUES	Brazil
122029	bailarininha	PORTUGUES	Brazil
122029	bailarininhas	PORTUGUES	Brazil
122029	chuva-de-ouro	PORTUGUES	Brazil
122029	dancing lady	INGLES	anglophone countries / países anglófonos
122029	dancing ladies	INGLES	anglophone countries / países anglófonos
122029	lluvia de oro	ESPANHOL	Argentina, Uruguay
38388	rat-tail orchid	INGLES	anglophone countries / países anglófonos
38388	rabo-de-tatu	PORTUGUES	Brazil
38388	rabo-de-rato	PORTUGUES	Brazil
38388	orquidea-cebola	PORTUGUES	Brazil
38388	chuva-de-ouro	PORTUGUES	Brazil
582479	rat-tail orchid	INGLES	anglophone countries / países anglófonos
582479	rabo-de-tatu	PORTUGUES	Brazil
582479	rabo-de-rato	PORTUGUES	Brazil
582479	orquídea-cebola	PORTUGUES	Brazil
582479	chuva-de-ouro	PORTUGUES	Brazil
582369	mule-ear orchid	INGLES	anglophone countries / países anglófonos
582369	chita-miúda	PORTUGUES	Brazil
25928	orelha-de-burro	PORTUGUES	Brazil
25928	mule-ear orchid	INGLES	anglophone countries / países anglófonos
25928	chita-miúda	PORTUGUES	Brazil
38381	orelha-de-burro	PORTUGUES	Brazil
38381	mule-ear orchid	INGLES	anglophone countries / países anglófonos
38378	orelha-de-burro	PORTUGUES	Brazil
38378	mule-ear orchid	INGLES	anglophone countries / países anglófonos
38375	orelha-de-burro	PORTUGUES	Brazil
38375	mule-ear orchid	INGLES	anglophone countries / países anglófonos
12329	orelha-de-burro	PORTUGUES	Brazil
12329	mule-ear orchid	INGLES	anglophone countries / países anglófonos
38387	orelha-de-burro	PORTUGUES	Brazil
38387	mule-ear orchid	INGLES	anglophone countries / países anglófonos
11627	orelha-de-burro	PORTUGUES	Brazil
11627	mule-ear orchid	INGLES	anglophone countries / países anglófonos
11627	chitão	PORTUGUES	Brazil
11627	chita-graúda	PORTUGUES	Brazil
11627	chita	PORTUGUES	Brazil
122262	pelo-de-urso	PORTUGUES	Brazil
122262	barba-de-bode-das-árvores	PORTUGUES	Brazil
122027	chita	PORTUGUES	Brazil
122280	chita	PORTUGUES	Brazil
122270	orelha-de-onça	PORTUGUES	Brazil
122270	chita	PORTUGUES	Brazil
122257	chitão-crespo	PORTUGUES	Brazil
122043	chita-miúda	PORTUGUES	Brazil
122043	chita	PORTUGUES	Brazil
122141	chita-rendada	PORTUGUES	Brazil
122141	chita	PORTUGUES	Brazil
122054	chita-rendada	PORTUGUES	Brazil
122054	chita-graúda	PORTUGUES	Brazil
122054	chita	PORTUGUES	Brazil
122237	flor-do-Espírito-Santo	PORTUGUES	Brazil
122237	flor-do-Divino-Espírito-Santo	PORTUGUES	Brazil
122237	chitão-crespo	PORTUGUES	Brazil
122237	chitão	PORTUGUES	Brazil
122237	chita-rendada	PORTUGUES	Brazil
122237	chita-graúda	PORTUGUES	Brazil
122237	chita-crespa	PORTUGUES	Brazil
122237	chita	PORTUGUES	Brazil
122259	flor-do-Espírito-Santo	PORTUGUES	Lagoa Santa - Minas Gerais - Brazil
122259	flor-do-Divino-Espírito-Santo	PORTUGUES	Brazil
122259	chita-rendada	PORTUGUES	Brazil
122259	chita-graúda	PORTUGUES	Brazil
122259	chita	PORTUGUES	Brazil
122277	chita	PORTUGUES	Brazil
121998	chita-miúda	PORTUGUES	Brazil
122278	pararsita-amarela	PORTUGUES	southern/sul Minas Gerais - Brazil
122278	oncídio-carandaí	PORTUGUES	Brazil
122278	dancing ladies	INGLES	anglophone countries / países anglófonos
122278	dancing lady	INGLES	anglophone countries / países anglófonos
122278	chuva-de-ouro	PORTUGUES	Brazil
122278	bailarininhas	PORTUGUES	Brazil
122278	bailarininha	PORTUGUES	Brazil
122278	bailarinas	PORTUGUES	Brazil
122278	bailarina	PORTUGUES	Brazil
122242	chita	PORTUGUES	Brazil
121992	chita	PORTUGUES	Brazil
122026	chita	PORTUGUES	Brazil
122263	chita	PORTUGUES	Brazil
121986	chita-graúda	PORTUGUES	Brazil
121986	chita	PORTUGUES	Brazil
122024	chita	PORTUGUES	Brazil
122266	chita	PORTUGUES	Brazil
11626	orelha-de-burro	PORTUGUES	Brazil
11626	mule-ear orchid	INGLES	anglophone countries / países anglófonos
11626	chita-miúda	PORTUGUES	Brazil
11626	chita	PORTUGUES	Brazil
11629	orelha-de-burro	PORTUGUES	Brazil
11629	mule-ear orchid	INGLES	anglophone countries / países anglófonos
11629	chita-miúda	PORTUGUES	Brazil
11629	chita	PORTUGUES	Brazil
122257	chitão	PORTUGUES	Brazil
122257	chita-rendada	PORTUGUES	Brazil
122257	chita-graúda	PORTUGUES	Brazil
122257	chita-crespa	PORTUGUES	Brazil
122257	chita	PORTUGUES	Brazil
14750	Batata silvestre	PORTUGUES	Sul
34566	cabomba-verde	PORTUGUES	
6612	cabomba-vermelha	PORTUGUES	
6612	rabo-de-raposa	PORTUGUES	
106211	Mussambê	PORTUGUES	Nordeste (Paraíba)
129762	palma-de-espinho	PORTUGUES	Nordeste do Brasil
582723	icá-mirim	PORTUGUES	Bahia
82785	são-joão-preto	PORTUGUES	Formosa do Rio Preto, BA
135000	yataycapii	PORTUGUES	Paraguai (Guarani)
105594	folha-dura	PORTUGUES	Ceará, Nordeste
105594	feijão-bravo-preto	PORTUGUES	Ceará, Nordeste
582924	marcela-do-campo	PORTUGUES	Pantanal
582994	butterfly-orchid	INGLES	anglophone countries / países anglófonos
582994	orquídea mariposa	ESPANHOL	hispanophone countries / países espanofones
582994	orchidée papillon	FRANCES	francophone countries / países francofones
582994	orquídea borboleta	PORTUGUES	lusophones countries / países lusófonos
4252	Cabo de Lança	PORTUGUES	Sul
583028	Almeirão-do-mato-grosso	PORTUGUES	Pontal do Paranápaena, SP
583028	Almeirão-do-mato	PORTUGUES	estado de São Paulo
30036	'elodéa'	PORTUGUES	Sudeste
30036	'árvore-de-natal'	PORTUGUES	Rio de Janeiro
17822	“lodinho branco” (Pott & Pott, 2000)	PORTUGUES	Centro-oeste
582979	Esporinha	PORTUGUES	Brasil
582924	macela-do-brejo	PORTUGUES	Pantanal
582924	macela-do-campo	PORTUGUES	Pantanal
583028	Alface-do-mato	PORTUGUES	estado de São paulo
583029	Almeirão-serralha	PORTUGUES	estado de São Paulo
5473	Vassourãozinho	PORTUGUES	Santa Catarina
5473	Vassourão-preto	PORTUGUES	São Paulo
117606	faveira	PORTUGUES	Norte
23109	faveira-benguê	PORTUGUES	Norte
5474	Canela-podre, Maria-mole	PORTUGUES	Santa Catarina
5474	Cambará-do-campo, Vassourão	PORTUGUES	São Paulo
6904	Lacre-do-campo, rabo-de-macaco, remela-de-macaco.	PORTUGUES	SE
6904	Pombeiro	PORTUGUES	Mato Grosso do Sul
6904	Mufumbo preto	PORTUGUES	Ceará
6904	Jaramataia	PORTUGUES	Pernambuco
6904	Escova-de-macaco, mufumbo-do-rio	PORTUGUES	Rio Grande do Norte
6902	Pente de Macaco	PORTUGUES	Acre
6902	Cipo-pincel, escova de macaco	PORTUGUES	Bahia
6902	Mafumbo ou mofumbo	PORTUGUES	Brasil
16892	Pau de cotia	PORTUGUES	Bahia
16892	Mofumbo, sipaúba, mufumbo	PORTUGUES	Pernambuco
6906	Mufumo	PORTUGUES	Maranhão, Bahia
6906	Pente de macaco	PORTUGUES	Brasil
6900	Surucuá	PORTUGUES	Acre
22508	Escova de macaco	PORTUGUES	Acre
6907	Caatinga-branca	PORTUGUES	MA
6907	Jacarezimho	PORTUGUES	MG
6907	Mofumbo	PORTUGUES	BA,PI
6907	Sipaúba	PORTUGUES	PI
36979	Pitangatuba	PORTUGUES	Rio de Janeiro
7689	cocarana-do-cerrado	PORTUGUES	Norte
7689	cumixá	PORTUGUES	Nordeste
7689	guarda-orvalho	PORTUGUES	Nordeste
7689	pimentinha	PORTUGUES	Nordeste
14572	fruta-de-sabiá	PORTUGUES	
14572	mariana	PORTUGUES	
14572	marianeira	PORTUGUES	
113967	cipó-cravo	PORTUGUES	
113974	cipó-cravo	PORTUGUES	
6825	Caujuja-de-ule	PORTUGUES	sul brasileira
6824	Carne-de-vaca	PORTUGUES	sudeste brasileira
6824	Caujuja	PORTUGUES	sul brasileira
10186	Tatajuba	PORTUGUES	Rio de Janeiro
20603	Duraznillo blanco	ESPANHOL	Argentina
138666	Eupatório	PORTUGUES	
138666	Mangerona brava	PORTUGUES	
138666	Mata-campo	PORTUGUES	
6886	Mangue-da-mata	PORTUGUES	Bahia
582862	Mangue-da-mata	PORTUGUES	Bahia
103470	cinzeiro	PORTUGUES	Minas Gerais
15321	Cachoeiro do campo	PORTUGUES	Minas Gerais
15321	Araripe	PORTUGUES	Minas Gerais
10054	Lagartixa	PORTUGUES	Sudeste
10054	Soldadela-d'água	PORTUGUES	Sudeste
10054	Prato-d'água	PORTUGUES	Sudeste
10054	Pata-de-burro	PORTUGUES	Sudeste
10054	Estrela-branca	PORTUGUES	Sudeste
27884	folha-moeda	PORTUGUES	Minas Gerais
12938	Guaicuru	PORTUGUES	Sul
138300	cupuçuca	PORTUGUES	Bahia
138300	espiga-de-dragão	PORTUGUES	Brasil
78713	Jatobá	PORTUGUES	Brasil
78713	Tamarindo	PORTUGUES	Algumas regiões do NE
583123	Coração piloso	PORTUGUES	Goiás
14401	sombra-de-touro	PORTUGUES	Rio Grande do Sul
12424	açafrão-do-campo	PORTUGUES	
12424	açafrão-do-mato	PORTUGUES	
17685	'pau marfim'	PORTUGUES	Nordeste/BA
17685	'marfim verdadeiro'	PORTUGUES	Nordeste/AL
17685	'sucanga'	PORTUGUES	Sudeste/ES
29154	Arranha-gato	PORTUGUES	Rio de Janeiro
110378	Pindaíba preta	PORTUGUES	
113797	cipó-quira	PORTUGUES	Norte
113801	kurumiapãg	KAXINAWA	Norte
113811	cipó-quira	PORTUGUES	Norte
113811	cipó-tuíra	PORTUGUES	Norte
113815	jasmim-do-campo	PORTUGUES	Nordeste
113815	unha-de-gato	PORTUGUES	Norte
113821	cipó-de-quatro-quinas	PORTUGUES	Sudeste
109902	Feijão-espada	PORTUGUES	
82744	Feijão-de-porco	PORTUGUES	
82745	Feijão-da-praia	PORTUGUES	
5476	Vassourãozinho	PORTUGUES	Santa Catarina
5476	Cambará-branco	PORTUGUES	Paraná
9440	Vassourinha	PORTUGUES	
9441	Vassourinha	PORTUGUES	
5477	Braço-de-quatro-quinas	PORTUGUES	Brasil
5477	Cambará-açú	PORTUGUES	Brasil
5477	Bejuco-blanco	ESPANHOL	Venezuela
583230	Pó-de-mico	PORTUGUES	
583230	pica-pica	ESPANHOL	
583230	Mucuna	PORTUGUES	
101624	maria-mole	PORTUGUES	sul
9144	Mela-bode	PORTUGUES	Nordeste: Bahia
9144	Malva-de-sebo	PORTUGUES	Nordeste: Bahia
9144	Malva-melosa	PORTUGUES	Nordeste: Bahia
19552	Rosa-do-campo	PORTUGUES	Centro Oeste: Distrito Federal
19550	ciganinha	PORTUGUES	Nordeste: Piauí
9158	malvarisco	PORTUGUES	Nordeste: Bahia
9158	cabeça-de-formiga	PORTUGUES	Nordeste: Bahia
17842	ratanha-da-terra	PORTUGUES	Brasil
8093	carrabicho-de-cavalo	PORTUGUES	Brasil
16233	losna-branca	PORTUGUES	
8094	carrapichinho	PORTUGUES	Nordeste do Brasil
15934	Mentrasto	PORTUGUES	Brasil
22940	Jutaicica	PORTUGUES	Amazonas
22940	Parajuba	PORTUGUES	Pará
22940	Cururu	PORTUGUES	Pará
22940	Sucupembinha	PORTUGUES	Maranhão
22940	Quebra-machado	PORTUGUES	Espírito Santo
22940	Durinho	PORTUGUES	Espírito Santo
22940	Ironwood	INGLES	México
22940	Guapigue	ESPANHOL	México
22940	Tamarino prieto	ESPANHOL	Honduras
22940	Paleta	ESPANHOL	Guatemala
22940	Comenegro	ESPANHOL	Nicarágua
22940	Tamarindo de montaña	ESPANHOL	Panamá
22940	Granadillo	ESPANHOL	Colômbia
22940	Cacho	ESPANHOL	Venezuela
22940	Huitillo	ESPANHOL	Peru
22940	Tamarindo	PORTUGUES	Acre, Amazonas
22940	Pororoca	PORTUGUES	Acre, Amazonas, Pará
22940	Jitai-amarelo	PORTUGUES	Bahia
22940	Jitai-preto	PORTUGUES	Bahia
22940	Jataipeba	PORTUGUES	Espírito Santo
22940	Roxinho	PORTUGUES	Minas Gerais
22940	Pau-ferro	PORTUGUES	Pernambuco
22940	Tamarina	PORTUGUES	Acre
15321	Pau de vinho	PORTUGUES	Goiás
22029	Cipó imbé	PORTUGUES	
21925	loroco amarillo	ESPANHOL	
30199	canella-tapinhoam	PORTUGUES	Sudeste
30199	tapinhoã	PORTUGUES	Sudeste
78670	Tapaiuna	PORTUGUES	Pará
128436	azulzinha	PORTUGUES	Nordeste
19603	Chapara sacha	ESPANHOL	Peru (Loreto)
19603	muchaquilla	ESPANHOL	Peru (Loreto)
19603	chulco	ESPANHOL	Ecuador (Pichincha)
85166	Buxixú da folha azeda	PORTUGUES	Amazonas
85166	folha azeda	PORTUGUES	Amazonas
85166	Zinabre	PORTUGUES	Amazonas
85166	folha grande	PORTUGUES	Amazonas
9390	barba de paca	PORTUGUES	Brasil (Amazonas)
9390	buxixú	PORTUGUES	Brasil (Amazonas)
9390	pelutita	ESPANHOL	Panamá( Panamá)
9390	mortiña	ESPANHOL	Colômbia (Chocó)
85178	Daicap	ESPANHOL	Peru (Amazonas)
23683	charapa sacha	ESPANHOL	Peru (Loreto)
23683	muchaquilla	ESPANHOL	Peru (Loreto)
23683	rifarillo	ESPANHOL	Peru (Loreto)
23683	sirichá	ESPANHOL	Venezuela (Bolívar)
19605	pegajosa	ESPANHOL	Panamá (Panamá)
9393	chulco	ESPANHOL	Colômbia (Nariño)
9393	reponilla rosada	ESPANHOL	Peru (Pasco)
9391	mape-remedio-tape	ESPANHOL	Ecuador (Esmeraldas)
15297	canela ruiva	PORTUGUES	Minas Gerais
15301	murici-branco	PORTUGUES	
15301	murici-rosa	PORTUGUES	
10335	Gabiroba	PORTUGUES	Sul, Sudeste
10794	Jabuticaba-amarela	PORTUGUES	
10794	Cabeludinha	PORTUGUES	
10794	Guapirijuba	PORTUGUES	
10794	Peludinha	PORTUGUES	
10794	Vassourinha da praia	PORTUGUES	
21026	cambuca	PORTUGUES	Bahia
21026	guajara-do-igapó	PORTUGUES	Pará e Maranhão
24824	cambuca	PORTUGUES	BA
23082	Jutaí-cica	PORTUGUES	
1748	facheiro-de-pincel	PORTUGUES	Bahia
1749	cacto-garrafa	PORTUGUES	Bahia
29915	Laranjeira-do-mato	PORTUGUES	Brasil
29915	Mocitaiba	PORTUGUES	Brasil
29915	Mossetaiba	PORTUGUES	Brasil
29915	Pau-de-jantar	PORTUGUES	Brasil
